time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783196885872912000,0.098911865234375,0.2554780783038586,-0.3912552798196673,-0.4260287792980671,0.4980406463146209,-0.576449453830719,-0.2883857190608978
1783196885882848800,0.108848876953125,0.3318006358101963,-0.5285679472744464,-0.4790256254702806,0.5424264669418335,-0.547456681728363,-0.2783578634262085
1783196885892786700,0.11878662109375,0.1638006422121077,-0.6410849039077758,-0.4211562048256397,0.5492150187492371,-0.5006239414215088,-0.2472046166658401
1783196885902723800,0.128723876953125,-0.2450298956561833,-0.7838388856336473,-0.4376560887277126,0.5154980421066284,-0.4458320140838623,-0.2156674563884735
1783196885912661800,0.138661865234375,-0.6475058038007467,-0.9584905191406607,-0.4517448198348283,0.4475211799144745,-0.4205412864685058,-0.2158872634172439
1783196885922599000,0.148598876953125,-0.9518446513853966,-1.1431588120102882,-0.6356394979834556,0.3865867257118225,-0.4190089106559753,-0.2527139782905578
1783196885932535800,0.158535888671875,-1.182487636705488,-1.330955173772573,-1.047264488875866,0.3661622703075409,-0.3344082832336426,-0.3124991953372955
1783196885942474000,0.168473876953125,-1.3664087644696234,-1.5298881388381125,-1.3945873957276342,0.4142962694168091,-0.176043152809143,-0.3922060132026672
1783196885952410600,0.17841064453125,-1.485499838796258,-1.7214295323476194,-1.7369816140055656,0.5196758508682251,-0.0004302076995372,-0.4796658158302307
1783196885962348800,0.188348876953125,-1.388373928040266,-1.6394076672211289,-2.0237468840420245,0.6389502882957458,0.0526375360786914,-0.5895102620124817
1783196885972285700,0.19828564453125,-1.4337223052859305,-1.3526876976311206,-2.2909949681818484,0.7639056444168091,-0.0665172487497329,-0.7513851523399353
1783196885982222800,0.208222900390625,-1.5366782373696564,-1.5558482172638175,-2.5401345641791817,0.8977822661399841,-0.1652006804943084,-0.8874311447143555
1783196885992160800,0.218160888671875,-1.0679029338873922,-1.758023525251448,-2.6330185995817184,0.9912093281745912,-0.2018130719661712,-0.9791049957275392
1783196886002098000,0.228097900390625,-0.6497920881070196,-1.541934842723608,-2.749029243549705,1.0200886726379397,-0.2595536112785339,-1.0655871629714966
