time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783203549092408800,0.097408935546875,-0.0882744957804679,0.1359352416217327,0.3346937269032001,-0.2431710213422775,0.247145414352417,-0.0745031535625457
1783203549102346000,0.107345947265625,0.0550707298368215,0.1562310106754303,0.2855646620750427,-0.3030595183372497,0.1641561686992645,-0.0432652421295642
1783203549112283000,0.117282958984375,0.1204685001596808,0.1392471426486969,0.3544716095626354,-0.3894631266593933,0.0786900073289871,-0.0205037370324134
1783203549122219800,0.1272197265625,0.1283358725339174,0.0842857184052467,0.4664876309365033,-0.4941914081573486,0.0122143737971782,-0.0130028137937188
1783203549132157000,0.137156982421875,0.0857807792685926,0.0741314041376113,0.639741672605276,-0.612572431564331,-0.0224900767207145,-0.0128938909620046
1783203549142093800,0.14709375,-0.0096517715729773,0.0501116461247205,0.8369687105357646,-0.7270306944847107,-0.0365467257797718,-0.0121593037620186
1783203549152032000,0.157031982421875,-0.0495157260581851,0.009578560206294,0.940669908028841,-0.8373684287071228,-0.0707334578037262,0.0083403792232275
1783203549161969000,0.166968994140625,0.0639639381274581,0.0144864982530474,1.018004492121935,-0.9552435874938964,-0.1127468198537826,0.0477245934307575
1783203549171906000,0.176906005859375,0.2054642665304243,-0.0114852706104516,1.0981944656461478,-1.0919312238693235,-0.1341216117143631,0.0961113050580024
1783203549181842700,0.1868427734375,0.1927284113369882,-0.1342705232799053,1.156992107051611,-1.2300599813461304,-0.1672160923480987,0.119603157043457
1783203549191779800,0.19677978515625,0.0428061454169452,-0.236721428450942,1.083836854469776,-1.3628324270248413,-0.216977521777153,0.1028846353292465
1783203549201717800,0.2067177734375,-0.0491406091354787,-0.1360650054812431,0.9639420625448226,-1.4774343967437744,-0.2524525821208954,0.0694472715258598
1783203549211655000,0.216655029296875,-0.102652711353451,-0.0241208802998065,0.9504863686442374,-1.5692099332809448,-0.2478650361299514,0.0703697949647903
1783203549221592000,0.226592041015625,-0.089462901847437,-0.1350052672952413,0.8899158723473548,-1.6447949409484863,-0.2413118183612823,0.085662692785263
1783203549231529000,0.236529052734375,-0.0016724632568657,-0.2448801849871873,0.7674392472356557,-1.7249031066894531,-0.2739840149879455,0.0970085561275482
1783203549241465900,0.2464658203125,0.1247326604101806,-0.1834331981167197,0.7580898196101188,-1.8182930946350095,-0.3008467257022857,0.1043341979384422
