time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783201564433627100,0.094627197265625,1.3823460460528731,-1.2225813082933426,0.1099614269316196,0.1886768639087677,0.2309373021125793,0.76106858253479
1783201564443564300,0.104564208984375,1.089269693173468,-0.8890823441326617,0.1422726279497146,0.2814869582653045,0.2821916937828064,0.758006751537323
1783201564453501000,0.1145009765625,0.842790183230862,-0.5454208823978901,0.2078711815416812,0.3752105832099914,0.341064989566803,0.7318414449691772
1783201564463437000,0.12443701171875,0.5846379172816872,-0.3055371905237436,0.3264823633968829,0.461395263671875,0.4305980801582336,0.6925840377807617
1783201564473374200,0.134374267578125,0.3509562949180603,-0.1332628075420856,0.4877741645932197,0.54499351978302,0.528457522392273,0.6470277309417725
1783201564483311000,0.14431103515625,0.1768955399762839,0.0318219561964273,0.5628787976771593,0.6217495203018188,0.6158236265182495,0.6029247045516968
1783201564493248000,0.154248046875,0.0610971505194902,0.1695119325309991,0.5883353104948997,0.6704480648040771,0.6509890556335449,0.5633643865585327
1783201564503184100,0.16418408203125,0.0367357394620776,0.3092389676511287,0.5654910260021686,0.6759415864944458,0.6423726677894592,0.531373918056488
1783201564513121000,0.17412109375,0.132530986136198,0.4165782293856144,0.6195937875896692,0.6493600606918335,0.6097428798675537,0.518772304058075
1783201564523058200,0.18405810546875,0.284761748194322,0.3574333819776773,0.760782711955905,0.599118709564209,0.5850063562393188,0.524218738079071
1783201564532994000,0.193994140625,0.4178244300544261,0.2219943994402885,0.9140186324685812,0.544171929359436,0.5561339259147644,0.5497885346412659
1783201564542931200,0.20393115234375,0.5296010897144675,0.1122223576009273,1.0242992083519695,0.4677924513816833,0.5462540984153748,0.5767128467559814
1783201564552868000,0.2138681640625,0.5669403480276465,0.0876823751062154,1.170451308083534,0.381001353263855,0.5668020248413086,0.5820022821426392
1783201564562804000,0.223803955078125,0.45975883413814,0.1136526826649904,1.3347422910958529,0.3049100339412689,0.6125413179397583,0.5590924024581909
1783201564572741000,0.2337412109375,0.2623824508648366,0.1409580382198095,1.394500301966071,0.2639490067958832,0.6886469721794128,0.5227554440498352
1783201564582678000,0.243677978515625,0.0169645057391375,0.1672381423801183,1.3026999701470137,0.2650316059589386,0.7756220698356628,0.464897483587265
1783201564592614100,0.2536142578125,-0.0770399850606918,0.2917553334087133,1.0952928989857436,0.2572101056575775,0.8625627756118774,0.3998185992240906
1783201564602551000,0.263551025390625,0.0334092253878712,0.4460089065313339,0.910991978123784,0.2086114287376403,0.9532894492149352,0.3495613038539886
1783201564612488000,0.273488037109375,0.2979422053501009,0.433705305275321,0.738354022526741,0.1230739802122116,1.0336318016052246,0.3355150520801544
1783201564622425000,0.283425048828125,0.5795647787358611,0.1166524490028619,0.5251549239605665,0.0281594526022672,1.0890895128250122,0.3798061013221741
1783201564632361200,0.293361328125,0.8355307866871357,-0.3039806087315082,0.1556540875703096,-0.0649242550134658,1.0961052179336548,0.4440633654594421
