time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783206417638866400,0.088866455078125,-0.0048340142940171,0.024467611378245,-0.0602156915098428,-0.0113740898668766,-0.0032961443066596,0.0019157158676534
1783206417648802600,0.098802490234375,0.0294526697818189,0.0028180348291061,-0.0266828397423028,-0.0050317719578742,0.013797621242702,0.0011748245451599
1783206417658739500,0.108739501953125,0.0243419026393443,0.0144580028109252,0.0351139834791421,-4.80618327856e-05,-0.0056039872579276,0.0007581044919788
1783206417668676600,0.118676513671875,0.0105147998767904,0.0394958152925595,-0.1239373453140258,0.0073320898227393,-0.0034974268637597,-0.0003545640502125
1783206417678613500,0.128613525390625,-0.0037073118190281,0.0353793381507508,-0.053764323413372,0.0003537405282258,-0.0008221752941608,7.792841643095016e-07
1783206417688549600,0.138549560546875,0.0074542249960824,0.0286833659097552,0.0298895268291234,-0.0060170730575919,0.0059270737692713,0.00027961214073
1783206417698486500,0.148486572265625,0.0112075313813053,0.0241246431594714,-0.0518137738674879,-0.0020863115787506,0.0030215100850909,-0.001467517693527
1783206417708423700,0.158423583984375,0.0112352231058292,0.0217782992290332,-0.0806862326085567,0.0048245908692479,-0.0037642242386937,-0.0015990778338164
1783206417718360300,0.1683603515625,0.0127858866139315,0.0249805110701359,-0.031315175718069,0.0019424799829721,0.0016182400286197,0.0022729618940502
1783206417728296400,0.17829638671875,0.0109980350827798,0.0315557064756751,-0.0147048171788454,-0.0039449697360396,-0.0001234672963619,0.0004857145249843
1783206417738233600,0.188233642578125,0.0096072565778158,0.0402383042229339,-0.0367027139753103,-0.0020567281171679,0.0031184516847133,-0.0013268496841192
1783206417748170500,0.19817041015625,0.0182527737176977,0.0258790308124385,-0.0387941332966089,0.0020336210727691,-0.0058534718118608,0.0021030355710536
1783206417758107400,0.208107421875,0.0089126253771595,0.0239330113111995,-0.0576420416295528,-2.2212043404e-06,-0.0018172929994761,-0.0008425158448517
1783206417768043500,0.21804345703125,0.0051815856226719,0.0232458510309457,-0.0311532631546258,-0.0047935144975781,0.0022613382898271,0.0002419233787804
1783206417777980700,0.227980712890625,0.0054034299461171,0.0255618363557383,-0.0260650001049041,-0.00028558075428,0.0004382417537271,-1.68466940522e-05
1783206417787917600,0.23791748046875,0.0032058651029132,0.0398657080508768,-0.0420779772728681,0.0016982080414891,0.0001178630627691,0.0005735761951655
1783206417797854500,0.2478544921875,0.0156003595127724,0.0327014241783879,-0.0537462032347917,8.74241814017e-05,-0.0025257989764213,0.0016908675897866
1783206417807790600,0.25779052734375,0.009693272627145,0.0316880458847619,-0.0293541047781705,0.0001263068988919,0.000818864442408,0.0001704688183963
1783206417817727500,0.2677275390625,0.0136037606017664,0.0257997732974588,-0.0295014042943716,0.0013326853513717,-0.0005518109537661,-0.002369646448642
1783206417827664600,0.27766455078125,0.0180545111992396,0.0240013455733656,-0.0513449873119592,-0.000723541714251,0.0002149133943021,0.0023116578813642
1783206417837601500,0.2876015625,0.0132011528839357,0.0309209157034754,-0.0467003763765096,-0.0009829644113779,-0.003273669630289,-0.001644154661335
1783206417847537400,0.297537353515625,0.0101067853314802,0.0236208400894887,-0.0396580566495657,-0.0001483289524912,0.0004438366740942,0.0002376351039856
1783206417857474600,0.307474609375,0.0108755046816542,0.0192959991603158,-0.0327700507014989,0.0004793740808963,-0.000362672843039,-0.0009828242473304
1783206417867411700,0.31741162109375,0.0024543891484849,0.0218610273427329,-0.0297749605387449,5.4333359003e-05,-0.0018934579566121,0.0009389128535985
1783206417877348400,0.327348388671875,0.0099775694612413,0.0323902941362932,-0.0341103593945503,-0.0008503710851073,-0.0008034314960241,0.0024760307278484
1783206417887284500,0.337284423828125,0.0138804586512967,0.0314402451361529,-0.0302221197843551,-0.0001997612416744,0.0029348474927246,8.66425689309e-05
1783206417897221600,0.3472216796875,0.0087418171212077,0.0251795042409561,-0.0263292039990425,-0.0002483315765857,0.0016105156391859,-0.0014826668193563
1783206417907158500,0.357158447265625,0.0140572399903088,0.0237417813217267,-0.0363496627539396,-0.0010462151840329,0.0009860047139227,0.0013029996771365
1783206417917095400,0.367095458984375,0.0145976304773241,0.0083363050602376,-0.0412894572436809,-0.0017983932048082,-0.0012138728052377,-0.0008986019529402
1783206417927031600,0.377031494140625,0.0041074535851366,0.0255800843984819,-0.0427829106718301,-0.0020050546154379,0.0013920306228101,-0.0022775868419557
1783206417936968400,0.386968505859375,0.0053889264967292,0.0177603322919458,-0.0345493353337049,-0.0023527955636382,-0.0027833809144794,-0.0010133651085197
1783206417946905600,0.396905517578125,0.0144241736065596,0.0153516637150198,-0.0363426484912633,0.0018885545432567,0.0015466529875993,0.0010577752254903
1783206417956842500,0.406842529296875,0.012180267137289,0.0159869842101819,-0.0308025500208139,-0.0003300914540886,-0.0004084268584847,-0.0001885544043034
1783206417966778600,0.416778564453125,0.0185743520885705,0.0370653732752427,-0.0459165325224399,-0.0010422207415103,0.0025929559487849,0.0003459420986473
1783206417976715500,0.426715576171875,0.0104428488854318,0.0258872689178213,-0.0408317766040563,-0.0001309840008616,-9.20449383556e-05,0.0021594564896076
1783206417986652700,0.436652587890625,0.0112733996917493,0.0029878749706782,-0.0366390010893344,-0.0021959990262985,-0.0008704871870577,-0.0012888045748695
1783206417996589300,0.44658935546875,0.0127430338528938,0.0034093517857603,-0.039472763210535,-0.0006930977106094,-0.0009356788359582,-0.0025969031266868
1783206418006525400,0.456525390625,0.0082134641318582,0.022124445785582,-0.0337795200049877,-0.0018531708046793,0.000975405331701,-0.0014456184580922
1783206418016462600,0.466462646484375,0.0185624972539953,0.0217564161907881,-0.0236012403398752,-0.0005495008081197,-0.0025845491327345,0.0004968680441379
1783206418026399500,0.4763994140625,0.0191462154260836,0.0284697414253838,-0.0352682972580194,-0.0003071529790759,-0.0004100785590708,0.0011924856808036
1783206418036336400,0.48633642578125,0.0169301285455003,0.0319638306188397,-0.0364659826099872,2.26804986596e-05,0.0013199630193412,0.0013772565871477
1783206418046272500,0.4962724609375,0.0047405455905944,0.0262787524534389,-0.0451473017156124,-0.0014921259135007,-0.0005772728472948,-0.0014321119524538
1783206418056209700,0.506209716796875,0.0130987336890771,0.0316452296563424,-0.0318248788058757,-0.0008259546011686,0.0013926699757575,-0.0003669341094791
1783206418066146600,0.516146484375,0.0125859801276586,0.0171129195001907,-0.0265887317180633,-0.001178290694952,-0.0004438459873199,0.0007361471652984
1783206418076083500,0.52608349609375,0.0112387302371673,0.0169396818251349,-0.0351128144353628,-0.0013116365298628,-1.82725489139e-05,-0.0003331750631332
1783206418086019600,0.53601953125,0.0101799784318543,0.0233963106186129,-0.0346603944927454,-0.0018583834171295,-0.001770632341504,0.0010729739442467
1783206418095956500,0.54595654296875,0.0105710418423637,0.0396923973105847,-0.0313654446005821,0.0020627519115805,-0.0022578313946723,0.0024445792660117
1783206418105893600,0.5558935546875,0.0169774017533287,0.0372244545607827,-0.0342032983750104,-0.001124519854784,-0.0021513048559427,0.0007976805791258
1783206418115830500,0.56583056640625,0.0199866483055986,0.034645379586704,-0.035697920846939,0.0019883550703525,0.0009502121247351,-0.0010199795942753
1783206418125766400,0.575766357421875,0.0189019400751218,0.0182451931994408,-0.0421352604180574,-0.0041885795071721,0.0005169156938791,-0.0015867002075538
1783206418135703600,0.58570361328125,0.0105724300818517,0.0149911050406284,-0.0446785151600837,-0.0003114491701126,0.0015663071535527,0.0023290771059691
1783206418145640700,0.595640625,0.0029914551672525,0.0243587624425999,-0.0409381595879793,0.0018033673986792,-0.0004547657445073,0.0022374643012881
1783206418155577300,0.605577392578125,0.0071271667324937,0.0281060226795263,-0.032859482550621,0.0002827299758791,0.000910478644073,0.0014079161919653
1783206418165513500,0.615513427734375,0.0144286671185866,0.034495303591527,-0.0377928472995758,-0.0006160866469144,-0.0009049982763826,0.0012233592569828
1783206418175450600,0.62545068359375,0.0140857354324311,0.026880773467198,-0.0367430459856987,-0.0003622537478804,-0.0015348894521594,0.0021689683198928
1783206418185387500,0.635387451171875,0.0197544104523025,0.0225934332705102,-0.0334440044403076,-0.0020456379279494,6.5485946834e-06,0.0015769475139677
1783206418195324400,0.645324462890625,0.0153735102206468,0.0300282229137606,-0.0436146853208541,-0.0015154974535107,-0.0002970532514154,0.0011295638978481
1783206418205260800,0.6552607421875,0.0085510072568431,0.0226097998834215,-0.0416693964719772,0.0003156922757625,0.0006315908394753,-0.0002534156665205
1783206418215197700,0.66519775390625,0.0071343819245696,0.0306570406029,-0.0454115056097507,-0.000225480645895,0.0005640001036226,0.0019506299868226
1783206418225134800,0.675134765625,0.0057706192906945,0.0295762596288695,-0.0304471607118844,0.0001268554478883,-0.0012738471850752,0.0007705832831561
1783206418235071700,0.68507177734375,0.0055302346635609,0.0290346452991478,-0.030442484536767,-0.0007187146693468,-7.16964714229e-05,-0.0012914165854454
1783206418245008000,0.6950078125,5.27713668532e-05,0.0318424875278025,-0.0323848507761955,0.000283433124423,0.0004135314375162,-0.0013723766896873
1783206418254944800,0.70494482421875,0.0123870417557656,0.0284804454824887,-0.0329793095380067,-0.004131251014769,-0.0015920447185635,-0.0010588080622255
1783206418264882000,0.7148818359375,0.0147023512271232,0.0301980630553327,-0.0370195248395204,0.001929304562509,-0.0004420918412506,-0.0003892893437296
1783206418274818600,0.724818603515625,0.0052210225839167,0.0124982653115876,-0.0403115521222353,-0.0018788585439324,0.0020419564098119,0.0008390145376324
1783206418284754700,0.734754638671875,0.0086012944056652,0.0154467946525663,-0.0326806188523769,0.0006860317662358,-0.0016979207284748,9.86559316515e-05
1783206418294691800,0.74469189453125,0.0062931087948381,0.0189994456328451,-0.050936991032958,0.0002642711624503,3.86657193303e-05,0.00064926315099
1783206418304628700,0.754628662109375,0.0014402984688058,0.0271312776295468,-0.026395254972577,0.0003710640594363,0.0004261559806764,-0.0024152360856533
1783206418314565600,0.764565673828125,0.0164510032590478,0.0185883988802321,-0.0295405672609806,0.0026595750823616,-0.0005917949602007,-0.0018146359361708
1783206418324501800,0.774501708984375,0.0124164687796495,0.0234723715295083,-0.0415092374742031,-0.0026795295998454,-8.49957577884e-05,0.0023366995155811
1783206418334439000,0.78443896484375,0.0092009773318655,0.0314031462624669,-0.0238537537962198,-0.0006050048395991,0.0029336865991353,-0.001254710368812
1783206418344375800,0.794375732421875,0.0012795914817601,0.0267814412785694,-0.0286468332916498,-0.0008982187137007,0.0006822501309216,0.0015970023814588
1783206418354312700,0.804312744140625,0.007017751541268,0.0278004638616926,-0.0356774625808,-9.3122944235e-06,-0.0017693703994154,-0.001562217134051
1783206418364249600,0.81424951171875,0.0037394787892699,0.0257172278468497,-0.0379220266371965,-0.0001115780323743,-0.000955774448812,0.0004825578071177
1783206418374185700,0.824185791015625,0.0054737004370428,0.018300722778961,-0.0240051449656486,-0.0014571631327271,-0.0002407142892479,0.0005427286960184
1783206418384123000,0.834122802734375,0.0036745055279694,0.0241731950089335,-0.0347755453050136,-0.0014752727001905,-0.0009275437332689,0.0004841391928493
1783206418394059800,0.844059814453125,0.0082247709771618,0.0375734871941618,-0.0364180518150329,5.67063689231e-05,0.0004648310132324,0.0015004684682935
1783206418403996700,0.85399658203125,0.0150106134586967,0.021074681004323,-0.0301303498476743,-0.0012423833832144,-0.0011498434469103,0.0011228325311094
1783206418413932800,0.863932861328125,0.0138229197777807,0.0239717176200821,-0.0320768077403306,0.0002535935491323,0.001243176870048,0.0006884653121232
1783206418423870000,0.873869873046875,0.0225617777569219,0.0309312727007083,-0.0365624287217855,-0.0003155237063765,-0.0008221045136451,0.0010716938413679
1783206418433806600,0.883806640625,0.0124044130156748,0.0252927005581557,-0.0310217457294464,-0.0008606845512986,-0.0026293112896382,-0.0008914198260754
1783206418443742700,0.89374267578125,-0.0086766977294348,0.0811637504598125,-0.0393985289305448,0.0004525193944573,0.0025508035905659,-0.0001489303540438
1783206418453679900,0.903679931640625,-0.0067386606052517,0.0856695374464616,-0.0383557418793439,-0.0003534359857439,-0.0020540202967822,-0.0011094578076153
1783206418463616800,0.91361669921875,0.0404583401817828,0.0365840560317039,-0.0402992771625518,0.0028809728100895,0.0006030150689184,-0.0003307494334876
1783206418473553700,0.9235537109375,0.0525684829586185,0.0129518725642934,-0.0397100790977478,0.0010309377685189,0.0018595573492348,-0.0012619434855878
1783206418483490800,0.93349072265625,0.0060190776264294,0.0162988814372569,-0.0302893398016691,0.002602469176054,0.001686718314886,-0.000441956333816
1783206418493426700,0.9434267578125,0.0023761545468121,0.03649813131392,-0.0308890592604875,-0.0012643663212656,0.0014223433099687,-0.0035218950361013
1783206418503363800,0.95336376953125,-0.0097380981495603,0.1438565544066019,-0.025367665490508,0.0041812658309936,0.0004393705166876,-0.0036918045952916
1783206418513300700,0.96330078125,0.0466754611309617,0.0777188524366356,-0.0578437016814947,0.0040829358622431,-0.0020153992809355,-0.0011434166226536
1783206418523237600,0.973237548828125,0.1172801341808401,-0.0612288871403783,-0.0392874697715044,0.0025236550718545,-0.0015498786233365,0.0010622134432196
1783206418533173800,0.983173828125,0.0797625418923795,-0.2333006784883327,-0.0108422965317964,-0.0013996195048093,-0.0054246629588305,0.0043033845722675
1783206418543111000,0.99311083984375,-0.0934466742539778,-0.2386256181044504,-0.0043897593915462,-0.0057174023240804,0.000198068562895,0.0031891183461993
1783206418553047600,1.003047607421875,-0.2503150512511842,-0.0352832025662064,-0.0057277299970388,-0.0123591991141438,0.0123946359381079,0.0010496356990188
1783206418562984700,1.012984619140625,-0.1782646546387113,0.1590144673814996,-0.0389548768162727,-0.0033760899677872,0.0085309222340583,0.001177733996883
1783206418572920800,1.0229208984375,0.0380218885487876,0.1488772869117557,-0.0542214195311069,0.0003528092056512,-0.0050669657066464,0.001399298897013
1783206418582857700,1.032857666015625,0.1711628232768736,0.0838542316528037,-0.0642372021108865,0.001311014406383,-0.0048152972012758,0.0011300530750304
1783206418592794600,1.042794677734375,0.1544910899392329,0.0644740430740639,-0.0441769953787326,-0.0044862236827611,0.0015098173171281,0.0020995389204472
1783206418602731800,1.052731689453125,0.0730514268811792,0.0450945303487591,-0.0245686240673065,0.001095762476325,-0.0021842536516487,0.0021256378386169
1783206418612668000,1.06266796875,0.006371398195438,0.0474965317228808,-0.0386380659520626,0.0038344748318195,-0.0061126835644245,-0.0007004467770457
1783206418622604800,1.072604736328125,-0.0673578183494508,0.0129404743874445,-0.0465682744294405,0.0013183206319808,-0.0034870728850364,0.0014231579843908
1783206418632541700,1.082541748046875,-0.1226649872906506,0.0034298100518994,-0.0172352124392986,-0.0010778168216347,0.0044073360040783,0.0005014240741729
1783206418642478600,1.092478515625,-0.0903894969067536,0.0537895309198647,-0.0143956050992012,-0.0041399197652935,0.005740248132497,-0.0013337603304535
1783206418652414700,1.102414794921875,0.0410886739745736,0.0396826979004777,-0.0374351199030876,-0.0004625190049409,-0.0010656239464879,-0.0001795936841517
1783206418662352000,1.112351806640625,0.0912701704651117,0.0171023433072492,-0.0528513002216815,6.9847330451e-05,-0.0048864614218473,-0.0034763207659125
1783206418672288800,1.122288818359375,0.0617297493346035,0.0518115088451653,-0.0380301631867885,0.001114971935749,-0.0004921345971524,-0.0017000562511384
1783206418682225700,1.1322255859375,0.0338277613271959,0.0427905825216323,-0.0203735104650259,0.0006337389349937,0.0014077643863856,-0.0006635540630668
1783206418692161800,1.142161865234375,0.004374781018123,0.0690884780669584,-0.0347369668602943,0.0001582615077495,0.0010739648714661,0.0003099753521382
1783206418702099000,1.152098876953125,-0.0034967926071956,0.0194647981222718,-0.0503039538264274,0.0069245547056198,-0.0035359668545424,-0.00062026665546
1783206418712035600,1.16203564453125,-0.0234020645059645,0.0030950982048176,-0.0335433731615543,0.0007281862199306,0.0010668798349797,3.23560088872e-05
1783206418721972700,1.17197265625,-0.0360955053297802,0.001952595372498,-0.0193283853262662,-0.004185345955193,0.0023595781531184,0.0008914920035749
