time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783205715636921900,0.087921875,-0.330934447434917,0.0379643679415807,-0.0254839853465557,-0.0067322412505745,-0.0006723110564053,0.0005746700335294
1783205715646859000,0.09785888671875,-0.326652532332018,0.0374365446751937,-0.021699206110835,-0.0037792343646287,-0.0008964743465185,-0.0022464899811893
1783205715656795000,0.107794921875,-0.3253825123962015,0.0669209978347644,-0.0902162774980068,0.0028773359954357,0.0005911672487854,-0.0009394105290994
1783205715666731800,0.117731689453125,-0.320759090379253,0.0592388458343222,-0.1154933420956134,-0.0008261892944574,-0.0004108087159693,0.001676739891991
1783205715676669000,0.1276689453125,-0.3055887015152722,0.0664660571414977,-0.0617395400762557,-0.0044821761548519,-0.0022039152681827,-0.0015044058673083
1783205715686605800,0.137605712890625,-0.3110064157150685,0.0551132172716781,-0.0352232890725135,-0.0029981294646859,-0.0010259039700031,-0.0021186582744121
1783205715696542700,0.147542724609375,-0.3214116725364699,0.0514779660418629,-0.065728317451477,0.0033433893695473,-0.0010485406965017,-0.0007079818751662
1783205715706478800,0.157478759765625,-0.3241406225763261,0.0432521721513941,-0.0956254430651664,-0.0008547753095626,-0.0023745093494653,0.002955675125122
1783205715716416000,0.167416015625,-0.3336104982437565,0.041896337095648,-0.077026541057229,-0.0017229663208127,-0.0044219475239515,-0.0001642182469367
1783205715726353000,0.177352783203125,-0.3377266648583114,0.0482603557022288,-0.0679880790770053,0.0002015810459852,-0.0072741205804049,1.5860190615e-05
1783205715736289800,0.187289794921875,-0.3276918122518807,0.0436844260888174,-0.0787076260119676,0.0015097260475158,-0.0107237119227647,0.0005287851672619
1783205715746226700,0.197226806640625,-0.3157532814485952,0.0550985676918178,-0.0955453635662794,0.0022754156962037,-0.0152665162459015,0.0005252675618976
1783205715756162800,0.207162841796875,-0.3061726388830691,0.0567261688936501,-0.0900514423251152,0.0045140692964196,-0.0212074965238571,-0.0024548096116632
1783205715766100000,0.217099853515625,-0.3260643571805208,0.0553753753392025,-0.0993745664656162,0.0061153722926974,-0.019691202789545,-0.0018075389089062
1783205715776036900,0.227036865234375,-0.3458876133516431,0.0477871486999094,-0.0778776049286127,0.0069369575940072,-0.0221082866191864,0.0011746687814593
1783205715785973800,0.236973876953125,-0.3307674933701753,0.0308194646229967,-0.0835907218784093,0.0075376634486019,-0.0227709598839283,0.0005646108184009
