time,seconds_elapsed,ax,ay,az,gx,gy,gz
1783204270475167500,0.10016748046875,0.038568215586245,0.0167813311919569,0.5827472812294959,-0.1712405532598495,-0.0901743620634079,0.0037227454595267
1783204270485104400,0.1101044921875,0.0509679706931114,-0.0301934782117605,0.5159048650562763,-0.195079818367958,-0.0944840759038925,0.0183663722127676
1783204270495041300,0.120041259765625,0.0411070864140987,-0.0975549498230218,0.5159042805343866,-0.2264654338359832,-0.0837904214859008,0.0294933263212442
1783204270504978400,0.129978515625,-0.0494280477747321,-0.0871682881042361,0.3540671204149723,-0.2625864148139953,-0.1195590645074844,0.0132056437432765
1783204270514916400,0.139916259765625,-0.2115577610999345,-0.0556336244165897,0.1172574291586875,-0.2836930453777313,-0.1172804608941078,-0.0284635052084922
1783204270524853500,0.149853515625,-0.3067565031856298,-0.0841954097732901,0.0861988585501909,-0.303123265504837,-0.0620556101202964,-0.0677887797355651
1783204270534790400,0.159790283203125,-0.3324287045806646,-0.1143681374579668,-0.009470423656702,-0.3111639022827148,-0.0256717707961797,-0.101682037115097
1783204270544727300,0.169727294921875,-0.2946493012845516,-0.1483171688109636,-0.2328729363292455,-0.3067842423915863,-0.024985421448946,-0.1238052546977996
1783204270554664400,0.17966455078125,-0.1825856413766741,-0.2059334914773702,-0.4428104027509689,-0.2872209250926971,-0.0338055454194545,-0.1316171139478683
1783204270564601300,0.189601318359375,-0.0787459121957421,-0.2189969711899757,-0.5712316154807806,-0.2510530948638916,-0.035538014024496,-0.1271015852689743
1783204270574538500,0.19953857421875,-0.0199850956693291,-0.1630693322628736,-0.6366542279839515,-0.1970018297433853,-0.0268941894173622,-0.1205909475684166
1783204270584475400,0.209475341796875,0.0339396790027618,-0.0836591109395027,-0.66959320551157,-0.1324361264705658,-0.0122437924146652,-0.1128488481044769
1783204270594412300,0.219412353515625,0.0931347952932119,-0.0249321966826915,-0.6601759733468294,-0.0725775882601738,0.009027674794197,-0.1018073856830596
1783204270604349400,0.229349365234375,0.1440168412685394,0.0295884980559349,-0.6134259126096964,-0.0160793717950582,0.0335518196225166,-0.0908694192767143
1783204270614286300,0.239286376953125,0.178551855815947,0.0672957128986716,-0.5604033474743366,0.0287466887384653,0.0466681532561779,-0.0854126065969467
1783204270624223500,0.249223388671875,0.1860670537516474,0.1001239235281944,-0.4881482586026191,0.0581478178501129,0.0569466799497604,-0.0786573588848114
1783204270634160600,0.25916064453125,0.1862503013640642,0.0954831119850277,-0.4120288955181836,0.0815972164273262,0.0772157311439514,-0.0704947710037231
1783204270644097300,0.26909716796875,0.1684045558109879,0.1216740765571594,-0.3131938427567481,0.0936485081911087,0.1069516241550445,-0.0655906051397323
1783204270654034400,0.279034423828125,0.1368611242949962,0.1745464195668697,-0.2327671378672123,0.1033301651477813,0.1535819917917251,-0.0624480694532394
1783204270663971300,0.288971435546875,0.1124564586177468,0.202694363425672,-0.1566577116549015,0.1098115891218185,0.163045585155487,-0.0588762089610099
1783204270673908500,0.298908447265625,0.1783668546378612,0.1717871839866042,-0.116801502084732,0.1129770204424858,0.1573365628719329,-0.0469654873013496
1783204270683845600,0.308845703125,0.2018552822530269,0.1431762987911701,-0.0578396100282669,0.1137253791093826,0.1348690688610077,-0.0271400101482868
1783204270693782300,0.3187822265625,0.2650613877505063,0.1273544602811336,0.0224789583116769,0.1136071383953094,0.130247950553894,-0.005474928766489
1783204270703720400,0.328720458984375,0.1970335611850023,0.1294917645707726,0.0582078588187694,0.1154269576072692,0.1046807840466499,0.0022415376733988
1783204270713657300,0.3386572265625,0.1462842016786336,0.1362675423160195,0.070305123847723,0.1149225533008575,0.0837829560041427,0.0089708128944039
1783204270723594500,0.348594482421875,0.0823468592971563,0.0911567732185125,0.0888473272323608,0.1084443777799606,0.0944502428174018,0.0135672185570001
